,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,status,age,sex,survived
1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,crew,adult,male,no
1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,crew,adult,male,no
1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,crew,adult,male,no
1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,crew,adult,male,no
1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,crew,adult,male,no
1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,crew,adult,male,no
1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,crew,adult,male,no
1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,crew,adult,male,no
1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,crew,adult,male,no
1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,crew,adult,male,no
1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,crew,adult,male,no
1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,crew,adult,male,no
1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,crew,adult,male,no
1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,1696,crew,adult,male,no
1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,crew,adult,male,no
1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,crew,adult,male,no
1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,crew,adult,male,no
1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,crew,adult,male,no
1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,crew,adult,male,no
1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,crew,adult,male,no
1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,crew,adult,male,no
1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,crew,adult,male,no
1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,crew,adult,male,no
1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,crew,adult,male,no
1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,crew,adult,male,no
1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,crew,adult,male,no
1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,crew,adult,male,no
1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,crew,adult,male,no
1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,crew,adult,male,no
1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,crew,adult,male,no
1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,crew,adult,male,no
1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,crew,adult,male,no
1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,crew,adult,male,no
1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,crew,adult,male,no
1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,crew,adult,male,no
1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,crew,adult,male,no
1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,crew,adult,male,no
1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,crew,adult,male,no
1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,crew,adult,male,no
1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,crew,adult,male,no
1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,crew,adult,male,no
1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,crew,adult,male,no
1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,crew,adult,male,no
1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,crew,adult,male,no
1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,crew,adult,male,no
1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,crew,adult,male,no
1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,crew,adult,male,no
1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,crew,adult,male,no
1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,crew,adult,male,no
1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,crew,adult,male,no
1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,crew,adult,male,no
1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,crew,adult,male,no
1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,crew,adult,male,no
1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,crew,adult,male,no
1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,crew,adult,male,no
1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,crew,adult,male,no
1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,crew,adult,male,no
1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,crew,adult,male,no
1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,crew,adult,male,no
1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,crew,adult,male,no
1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,crew,adult,male,no
1744,1744,1744,1744,1744,1744,1744,1744,1744,1744,1744,1744,1744,1744,crew,adult,male,no
1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,crew,adult,male,no
1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,crew,adult,male,no
1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,crew,adult,male,no
1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,crew,adult,male,no
1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,1749,crew,adult,male,no
1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,crew,adult,male,no
1751,1751,1751,1751,1751,1751,1751,1751,1751,1751,1751,1751,1751,1751,crew,adult,male,no
1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,crew,adult,male,no
1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,crew,adult,male,no
1754,1754,1754,1754,1754,1754,1754,1754,1754,1754,1754,1754,1754,1754,crew,adult,male,no
1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,crew,adult,male,no
1756,1756,1756,1756,1756,1756,1756,1756,1756,1756,1756,1756,1756,1756,crew,adult,male,no
1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,1757,crew,adult,male,no
1758,1758,1758,1758,1758,1758,1758,1758,1758,1758,1758,1758,1758,1758,crew,adult,male,no
1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,crew,adult,male,no
1760,1760,1760,1760,1760,1760,1760,1760,1760,1760,1760,1760,1760,1760,crew,adult,male,no
1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,crew,adult,male,no
1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,crew,adult,male,no
1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,crew,adult,male,no
1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,crew,adult,male,no
1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,crew,adult,male,no
1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,crew,adult,male,no
1767,1767,1767,1767,1767,1767,1767,1767,1767,1767,1767,1767,1767,1767,crew,adult,male,no
1768,1768,1768,1768,1768,1768,1768,1768,1768,1768,1768,1768,1768,1768,crew,adult,male,no
1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,crew,adult,male,no
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,crew,adult,male,no
1771,1771,1771,1771,1771,1771,1771,1771,1771,1771,1771,1771,1771,1771,crew,adult,male,no
1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,crew,adult,male,no
1773,1773,1773,1773,1773,1773,1773,1773,1773,1773,1773,1773,1773,1773,crew,adult,male,no
1774,1774,1774,1774,1774,1774,1774,1774,1774,1774,1774,1774,1774,1774,crew,adult,male,no
1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,crew,adult,male,no
1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,1776,crew,adult,male,no
1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,crew,adult,male,no
1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,crew,adult,male,no
1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,1779,crew,adult,male,no
1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,crew,adult,male,no
1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,crew,adult,male,no
1782,1782,1782,1782,1782,1782,1782,1782,1782,1782,1782,1782,1782,1782,crew,adult,male,no
1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,crew,adult,male,no
1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,crew,adult,male,no
1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,crew,adult,male,no
1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,crew,adult,male,no
1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,crew,adult,male,no
1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,crew,adult,male,no
1789,1789,1789,1789,1789,1789,1789,1789,1789,1789,1789,1789,1789,1789,crew,adult,male,no
1790,1790,1790,1790,1790,1790,1790,1790,1790,1790,1790,1790,1790,1790,crew,adult,male,no
1791,1791,1791,1791,1791,1791,1791,1791,1791,1791,1791,1791,1791,1791,crew,adult,male,no
1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,crew,adult,male,no
1793,1793,1793,1793,1793,1793,1793,1793,1793,1793,1793,1793,1793,1793,crew,adult,male,no
1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,crew,adult,male,no
1795,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795,crew,adult,male,no
1796,1796,1796,1796,1796,1796,1796,1796,1796,1796,1796,1796,1796,1796,crew,adult,male,no
1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,crew,adult,male,no
1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,crew,adult,male,no
1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,crew,adult,male,no
1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,crew,adult,male,no
1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,1801,crew,adult,male,no
1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,crew,adult,male,no
1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,crew,adult,male,no
1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,1804,crew,adult,male,no
1805,1805,1805,1805,1805,1805,1805,1805,1805,1805,1805,1805,1805,1805,crew,adult,male,no
1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,crew,adult,male,no
1807,1807,1807,1807,1807,1807,1807,1807,1807,1807,1807,1807,1807,1807,crew,adult,male,no
1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,crew,adult,male,no
1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,crew,adult,male,no
1810,1810,1810,1810,1810,1810,1810,1810,1810,1810,1810,1810,1810,1810,crew,adult,male,no
1811,1811,1811,1811,1811,1811,1811,1811,1811,1811,1811,1811,1811,1811,crew,adult,male,no
1812,1812,1812,1812,1812,1812,1812,1812,1812,1812,1812,1812,1812,1812,crew,adult,male,no
1813,1813,1813,1813,1813,1813,1813,1813,1813,1813,1813,1813,1813,1813,crew,adult,male,no
1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,crew,adult,male,no
1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,crew,adult,male,no
1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,crew,adult,male,no
1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,crew,adult,male,no
1818,1818,1818,1818,1818,1818,1818,1818,1818,1818,1818,1818,1818,1818,crew,adult,male,no
1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,crew,adult,male,no
1820,1820,1820,1820,1820,1820,1820,1820,1820,1820,1820,1820,1820,1820,crew,adult,male,no
1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,crew,adult,male,no
1822,1822,1822,1822,1822,1822,1822,1822,1822,1822,1822,1822,1822,1822,crew,adult,male,no
1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,1823,crew,adult,male,no
1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,1824,crew,adult,male,no
1825,1825,1825,1825,1825,1825,1825,1825,1825,1825,1825,1825,1825,1825,crew,adult,male,no
1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,crew,adult,male,no
1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,crew,adult,male,no
1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,crew,adult,male,no
1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,crew,adult,male,no
1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,crew,adult,male,no
1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,crew,adult,male,no
1832,1832,1832,1832,1832,1832,1832,1832,1832,1832,1832,1832,1832,1832,crew,adult,male,no
1833,1833,1833,1833,1833,1833,1833,1833,1833,1833,1833,1833,1833,1833,crew,adult,male,no
1834,1834,1834,1834,1834,1834,1834,1834,1834,1834,1834,1834,1834,1834,crew,adult,male,no
1835,1835,1835,1835,1835,1835,1835,1835,1835,1835,1835,1835,1835,1835,crew,adult,male,no
1836,1836,1836,1836,1836,1836,1836,1836,1836,1836,1836,1836,1836,1836,crew,adult,male,no
1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,crew,adult,male,no
1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,crew,adult,male,no
1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,crew,adult,male,no
1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,1840,crew,adult,male,no
1841,1841,1841,1841,1841,1841,1841,1841,1841,1841,1841,1841,1841,1841,crew,adult,male,no
1842,1842,1842,1842,1842,1842,1842,1842,1842,1842,1842,1842,1842,1842,crew,adult,male,no
1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,crew,adult,male,no
1844,1844,1844,1844,1844,1844,1844,1844,1844,1844,1844,1844,1844,1844,crew,adult,male,no
1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,crew,adult,male,no
1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,crew,adult,male,no
1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,1847,crew,adult,male,no
1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,crew,adult,male,no
1849,1849,1849,1849,1849,1849,1849,1849,1849,1849,1849,1849,1849,1849,crew,adult,male,no
1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,crew,adult,male,no
1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,crew,adult,male,no
1852,1852,1852,1852,1852,1852,1852,1852,1852,1852,1852,1852,1852,1852,crew,adult,male,no
1853,1853,1853,1853,1853,1853,1853,1853,1853,1853,1853,1853,1853,1853,crew,adult,male,no
1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,crew,adult,male,no
1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,crew,adult,male,no
1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,crew,adult,male,no
1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,crew,adult,male,no
1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,crew,adult,male,no
1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,crew,adult,male,no
1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,crew,adult,male,no
1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,crew,adult,male,no
1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,crew,adult,male,no
1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,crew,adult,male,no
1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,crew,adult,male,no
1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,crew,adult,male,no
1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,1866,crew,adult,male,no
1867,1867,1867,1867,1867,1867,1867,1867,1867,1867,1867,1867,1867,1867,crew,adult,male,no
1868,1868,1868,1868,1868,1868,1868,1868,1868,1868,1868,1868,1868,1868,crew,adult,male,no
1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,crew,adult,male,no
1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,1870,crew,adult,male,no
1871,1871,1871,1871,1871,1871,1871,1871,1871,1871,1871,1871,1871,1871,crew,adult,male,no
1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,crew,adult,male,no
1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,1873,crew,adult,male,no
1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,crew,adult,male,no
1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,crew,adult,male,no
1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,crew,adult,male,no
1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,crew,adult,male,no
1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,crew,adult,male,no
1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,crew,adult,male,no
1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,1880,crew,adult,male,no
1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,crew,adult,male,no
1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,crew,adult,male,no
1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,crew,adult,male,no
1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,crew,adult,male,no
1885,1885,1885,1885,1885,1885,1885,1885,1885,1885,1885,1885,1885,1885,crew,adult,male,no
1886,1886,1886,1886,1886,1886,1886,1886,1886,1886,1886,1886,1886,1886,crew,adult,male,no
1887,1887,1887,1887,1887,1887,1887,1887,1887,1887,1887,1887,1887,1887,crew,adult,male,no
1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,crew,adult,male,no
1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,crew,adult,male,no
1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,crew,adult,male,no
1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,crew,adult,male,no
1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,1892,crew,adult,male,no
1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,crew,adult,male,no
1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894,crew,adult,male,no
1895,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895,crew,adult,male,no
1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,crew,adult,male,no
1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,1897,crew,adult,male,no
1898,1898,1898,1898,1898,1898,1898,1898,1898,1898,1898,1898,1898,1898,crew,adult,male,no
1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,crew,adult,male,no
1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,crew,adult,male,no
1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,crew,adult,male,no
1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,crew,adult,male,no
1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,crew,adult,male,no
1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,crew,adult,male,no
1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,crew,adult,male,no
1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,crew,adult,male,no
1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,crew,adult,male,no
1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,crew,adult,male,no
1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,crew,adult,male,no
1910,1910,1910,1910,1910,1910,1910,1910,1910,1910,1910,1910,1910,1910,crew,adult,male,no
1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,crew,adult,male,no
1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,crew,adult,male,no
1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,crew,adult,male,no
1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,crew,adult,male,no
1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,1915,crew,adult,male,no
1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,crew,adult,male,no
1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,crew,adult,male,no
1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,crew,adult,male,no
1919,1919,1919,1919,1919,1919,1919,1919,1919,1919,1919,1919,1919,1919,crew,adult,male,no
1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,crew,adult,male,no
1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,1921,crew,adult,male,no
1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,crew,adult,male,no
1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,crew,adult,male,no
1924,1924,1924,1924,1924,1924,1924,1924,1924,1924,1924,1924,1924,1924,crew,adult,male,no
1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,crew,adult,male,no
1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,crew,adult,male,no
1927,1927,1927,1927,1927,1927,1927,1927,1927,1927,1927,1927,1927,1927,crew,adult,male,no
1928,1928,1928,1928,1928,1928,1928,1928,1928,1928,1928,1928,1928,1928,crew,adult,male,no
1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,crew,adult,male,no
1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,crew,adult,male,no
1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,1931,crew,adult,male,no
1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,crew,adult,male,no
1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,crew,adult,male,no
1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,crew,adult,male,no
1935,1935,1935,1935,1935,1935,1935,1935,1935,1935,1935,1935,1935,1935,crew,adult,male,no
1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,crew,adult,male,no
1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,1937,crew,adult,male,no
1938,1938,1938,1938,1938,1938,1938,1938,1938,1938,1938,1938,1938,1938,crew,adult,male,no
1939,1939,1939,1939,1939,1939,1939,1939,1939,1939,1939,1939,1939,1939,crew,adult,male,no
1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,crew,adult,male,no
1941,1941,1941,1941,1941,1941,1941,1941,1941,1941,1941,1941,1941,1941,crew,adult,male,no
1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,crew,adult,male,no
1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,crew,adult,male,no
1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,crew,adult,male,no
1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,crew,adult,male,no
1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,crew,adult,male,no
1947,1947,1947,1947,1947,1947,1947,1947,1947,1947,1947,1947,1947,1947,crew,adult,male,no
1948,1948,1948,1948,1948,1948,1948,1948,1948,1948,1948,1948,1948,1948,crew,adult,male,no
